institution	period	euro	doi	is_hybrid	publisher
gu	2020	2045.95	10.3389/fmars.2019.00709	FALSE	Frontiers
gu	2020	1557.02	10.1002/lno.11420	TRUE	Wiley
gu	2020	2198.68	10.1016/j.ibiod.2020.104913	TRUE	Elsevier
gu	2020	778.65	10.1016/j.envint.2020.105511	FALSE	Elsevier
gu	2020	2839.96	10.1016/j.marpolbul.2020.110962	TRUE	Elsevier
gu	2020	1793.33	10.1016/j.marpol.2020.104031	TRUE	Elsevier
gu	2020	1062.57	10.1578/am.46.6.2020.603	TRUE	Aquatic Mammals Journal
gu	2020	1842.65	10.3389/fenvs.2020.00151	FALSE	Frontiers
gu	2020	2264.22	10.3389/fmars.2020.575183	FALSE	Frontiers
gu	2020	2158.81	10.3389/fmars.2020.572680	FALSE	Frontiers
gu	2020	2158.81	10.3389/fmars.2020.590258	FALSE	Frontiers
gu	2020	2440.33	10.3389/fphys.2020.00001	FALSE	Frontiers
gu	2020	1541.76	10.3390/ijms21041264	FALSE	MDPI
gu	2020	0	10.1080/26415275.2020.1714445	FALSE	Taylor & Francis
gu	2020	821.58	10.3390/sports8010002	FALSE	MDPI
gu	2020	3144.00	10.1016/j.ijcard.2020.01.016	TRUE	Elsevier
gu	2020	801.36	10.26717/bjstr.2020.24.004114	FALSE	Biomedical Research Network
gu	2020	1789.51	10.1080/16549716.2020.1717409	FALSE	Taylor & Francis
gu	2020	1607.87	10.1177/2333794x20908762	FALSE	SAGE Publications
gu	2020	1799.63	10.2147/jmdh.s231442	FALSE	Informa UK Limited
gu	2020	1785.70	10.3390/ijerph17093044	FALSE	MDPI
gu	2020	2810.96	10.1016/j.ijnurstu.2020.103634	TRUE	Elsevier
gu	2020	1444.45	10.1080/17482631.2020.1848025	FALSE	Taylor & Francis
gu	2020	1979.65	10.1080/17482631.2019.1704484	FALSE	Taylor & Francis
gu	2020	1330.73	10.3390/antibiotics9030123	FALSE	MDPI
gu	2020	1474.88	10.1080/16549716.2020.1715324	FALSE	Taylor & Francis
gu	2020	1307.36	10.1080/2162402x.2019.1684126	FALSE	Taylor & Francis
gu	2020	3192.94	10.1016/j.envpol.2020.114200	FALSE	Elsevier
gu	2020	2508.83	10.3389/fcimb.2020.00222	FALSE	Frontiers
gu	2020	1466.97	10.3390/microorganisms8060893	FALSE	MDPI
gu	2020	2264.22	10.3389/fimmu.2020.581301	FALSE	Frontiers
gu	2020	1799.91	10.1080/21505594.2020.1749497	FALSE	Taylor & Francis
gu	2020	1510.66	10.3390/genes11040408	FALSE	MDPI
gu	2020	1581.45	10.3390/microorganisms8040612	FALSE	MDPI
gu	2020	1134.21	10.1074/jbc.ra120.012882	FALSE	Elsevier
gu	2020	2224.82	10.3389/fcell.2020.00767	FALSE	Frontiers
gu	2020	1903.42	10.3390/cells9030759	FALSE	MDPI
gu	2020	2838.15	10.1016/j.mam.2019.100839	TRUE	Elsevier
gu	2020	3505.95	10.1016/j.biomaterials.2019.119705	TRUE	Elsevier
gu	2020	2220.63	10.1371/journal.pgen.1008803	FALSE	Public Library of Science (PLoS)
gu	2020	1399.33	10.1080/0284186x.2020.1802064	TRUE	Taylor & Francis
gu	2020	2899.59	10.18632/aging.202145	FALSE	Impact Journals
gu	2020	1406.86	10.1128/aac.02003-19	TRUE	American Society for Microbiology
gu	2020	523.46	10.1016/j.dib.2020.105415	FALSE	Elsevier
gu	2020	2359.72	10.3389/fneur.2020.00704	FALSE	Frontiers
gu	2020	3388.89	10.1016/j.stemcr.2020.05.006	FALSE	Elsevier
gu	2020	1418.41	10.3389/fcell.2020.571332	FALSE	Frontiers
gu	2020	1012.38	10.1530/joe-19-0493	TRUE	Bioscientifica
gu	2020	4178.81	10.1038/s41366-020-00657-6	TRUE	Springer
gu	2020	2264.22	10.3389/fphys.2020.573505	FALSE	Frontiers
gu	2020	3699.33	10.1016/j.psyneuen.2020.104687	FALSE	Elsevier
gu	2020	2810.96	10.1016/j.yhbeh.2020.104778	TRUE	Elsevier
gu	2020	1751.16	10.3233/jpd-202050	TRUE	IOS Press
gu	2020	1442.54	10.1128/aac.01583-19	TRUE	American Society for Microbiology
gu	2020	3860.36	10.1212/wnl.0000000000009982	TRUE	American academy of neurology
gu	2020	2198.68	10.1016/j.ghir.2020.02.002	TRUE	Elsevier
gu	2020	1688.77	10.3390/nu12071996	FALSE	MDPI
gu	2020	1898.65	10.3390/ijerph17176329	FALSE	MDPI
gu	2020	4264.19	10.1001/jamapediatrics.2020.5653	TRUE	American Medical Association (AMA)
gu	2020	2423.92	10.3389/fnins.2019.01284	FALSE	Frontiers
gu	2020	2838.15	10.1016/j.neuropharm.2020.108088	TRUE	Elsevier
gu	2020	4205.23	10.1161/strokeaha.120.029913	TRUE	Wolters Kluwer
gu	2020	1487.19	10.1038/s41598-020-57516-7	FALSE	Springer
gu	2020	1982.89	10.1038/s41380-020-0721-9	TRUE	Springer
gu	2020	1995.10	10.1038/s41380-020-00923-z	TRUE	Springer
gu	2020	4259.61	10.1001/jamaneurol.2020.4986	TRUE	American Medical Association (AMA)
gu	2020	2458.65	10.2196/15521	FALSE	JMIR Publications
gu	2020	1311.46	10.1371/journal.pone.0238701	FALSE	Public Library of Science (PLoS)
gu	2020	876.25	10.1002/dad2.12141	FALSE	Wiley
gu	2020	2261.84	10.3389/fpsyg.2020.571775	FALSE	Frontiers
gu	2020	675.43	10.2337/dc19-2065	TRUE	Wiley
gu	2020	2132.00	10.3390/ijerph17217963	FALSE	MDPI
gu	2020	298.12	10.25177/jfst.6.1.ra.10692	TRUE	Sift Desk
gu	2020	360.80	10.1513/annalsats.202004-352oc	FALSE	American Thoracic Society
gu	2020	1911.15	10.3389/fpubh.2020.581078	FALSE	Frontiers
gu	2020	2829.09	10.1136/oemed-2019-106394	FALSE	BMJ
gu	2020	1420.22	10.1371/journal.pone.0227980	FALSE	Public Library of Science (PLoS)
gu	2020	1675.80	10.2147/ijgm.s243590	FALSE	Informa UK Limited
gu	2020	1383.30	10.2337/db19-0701	TRUE	American Diabetes Association
gu	2020	2375.46	10.3389/fimmu.2020.01342	FALSE	Frontiers
gu	2020	2513.89	10.1001/jamanetworkopen.2020.18735	TRUE	American Medical Association (AMA)
gu	2020	4470.16	10.1016/j.cmet.2020.07.012	TRUE	Elsevier
gu	2020	3303.70	10.1074/jbc.ra120.015771	FALSE	Elsevier
gu	2020	2359.72	10.3389/fimmu.2020.01474	FALSE	Frontiers
gu	2020	3860.36	10.1097/mpg.0000000000002682	TRUE	Wolters Kluwer
gu	2020	2984.97	10.1210/clinem/dgaa862	TRUE	Oxford University Press (OUP)
gu	2020	1367.65	10.3390/nu12102991	FALSE	MDPI
gu	2020	1068.48	10.1089/biores.2019.0054	FALSE	Mary Ann Liebert
gu	2020	2423.92	10.3389/fendo.2019.00829	FALSE	Frontiers
gu	2020	1185.92	10.1371/journal.pone.0243348	FALSE	Public Library of Science (PLoS)
gu	2020	1911.15	10.3389/fmed.2020.591952	FALSE	Frontiers
gu	2020	2904.74	10.1186/s12904-020-0530-6	FALSE	BioMed Central
gu	2020	2427.93	10.1158/1078-0432.ccr-20-3299	TRUE	American Association for Cancer Research (AACR)
gu	2020	2059.78	10.3389/fonc.2020.00162	FALSE	Frontiers
gu	2020	2849.50	10.1089/cbr.2019.3055	TRUE	Mary Ann Liebert
gu	2020	1507.13	10.1371/journal.pone.0233720	FALSE	Public Library of Science (PLoS)
gu	2020	2808.58	10.1016/j.jenvrad.2020.106384	TRUE	Elsevier
gu	2020	1378.15	10.1371/journal.pone.0244098	FALSE	Public Library of Science (PLoS)
gu	2020	2375.46	10.3389/fmicb.2020.01132	FALSE	Frontiers
gu	2020	1889.49	10.3390/jcm9061841	FALSE	MDPI
gu	2020	1448.08	10.1371/journal.pone.0230309	FALSE	Public Library of Science (PLoS)
gu	2020	2821.74	10.1108/tg-02-2020-0030	TRUE	Emerald
gu	2020	2663.19	10.1108/tg-02-2020-0028	TRUE	Emerald
